Id,OwnerId,IsDeleted,Name,CreatedDate,CreatedById,LastModifiedDate,LastModifiedById,SystemModstamp,LastViewedDate,LastReferencedDate,APF_Non_APF__c,Address__c,Asset_Description__c,Asset_Type__c,Loan_Id_Ext__c,Loan_Number__c,Market_Value__c,Property_City__c,Property_Type__c,Property_Value__c
"a04Ff0000008ln6IAA","005Ff000001F2fFIAS","false","a04Ff0000008ln6","2023-05-18T12:03:21.000Z","005Ff000001F2fFIAS","2023-05-18T12:03:21.000Z","005Ff000001F2fFIAS","2023-05-18T12:03:21.000Z","","","NAPF","FLAT NO.201 IN 2ND FLOOR, PLOT NO.167, SY NO.14,30,31,32,33,34,36,37 AND 38, HIGHFIELD RESIDENCY, SREE NIVASAM ENCLAVE, BANDLAGUDA VILLAGE AND GP,RAJENDRA NAGAR MANDAL, Hyderabad, Telangana, India,","Residential","Property","HOU/DEL/0223/00215","a00Ff000003QOuWIAW","2550000.00","Hyderabad","Apartment","2550000.00"
"a04Ff0000008ln7IAA","005Ff000001F2fFIAS","false","a04Ff0000008ln7","2023-05-18T12:03:21.000Z","005Ff000001F2fFIAS","2023-05-18T12:03:21.000Z","005Ff000001F2fFIAS","2023-05-18T12:03:21.000Z","","","NAPF","Plot no. B -31, Block B, Divya Rock Island, vill - Panchderiya, sanwer, Madhya Pradesh, India,","Residential","Property","HOU/DEL/0223/00210","a00Ff000003QOuRIAW","679000.00","Indore","Land","679000.00"
"a04Ff0000008ln8IAA","005Ff000001F2fFIAS","false","a04Ff0000008ln8","2023-05-18T12:03:21.000Z","005Ff000001F2fFIAS","2023-05-18T12:03:21.000Z","005Ff000001F2fFIAS","2023-05-18T12:03:21.000Z","","","NAPF","Flat No-B-31 , Plot No-8 , First Floor , Sector 13 , Rohini, DELHI, India,","Residential","Property","HOU/DEL/0223/00208","a00Ff000003QOuPIAW","13200000.00","Delhi","Apartment","8400000.00"
"a04Ff0000008ln9IAA","005Ff000001F2fFIAS","false","a04Ff0000008ln9","2023-05-18T12:03:21.000Z","005Ff000001F2fFIAS","2023-05-18T12:03:21.000Z","005Ff000001F2fFIAS","2023-05-18T12:03:21.000Z","","","APF","Block A1, Third, 304, Shubham Greens,Survey No. 541/1/1, 541/1/2, 541/1/3, 541/2, 541/3, 542/2, 543/1, 543/2, 542/1 Village Rangwasa,Indore, ,Indore, Madhya Pradesh-452001, India","Residential","Property","HOU/DEL/0223/00212","a00Ff000003QOuTIAW","1684377.00","Indore","Apartment","1684377.00"
"a04Ff0000008lnAIAQ","005Ff000001F2fFIAS","false","a04Ff0000008lnA","2023-05-18T12:03:21.000Z","005Ff000001F2fFIAS","2023-05-18T12:03:21.000Z","005Ff000001F2fFIAS","2023-05-18T12:03:21.000Z","","","NAPF","77A/39, RAJA SUBODH CHANDRA MULLICK ROAD, West Bengal, India,","Residential","Property","HOU/DEL/0223/00201","a00Ff000003QOuIIAW","","Kolkata","House",""
"a04Ff0000008lnBIAQ","005Ff000001F2fFIAS","false","a04Ff0000008lnB","2023-05-18T12:03:21.000Z","005Ff000001F2fFIAS","2023-05-18T12:03:21.000Z","005Ff000001F2fFIAS","2023-05-18T12:03:21.000Z","","","NAPF",", , , ,,","","Property","HOU/DEL/0223/00604","a00Ff000003QPKtIAO","","","Land",""
"a04Ff0000008lnCIAQ","005Ff000001F2fFIAS","false","a04Ff0000008lnC","2023-05-18T12:03:21.000Z","005Ff000001F2fFIAS","2023-05-18T12:03:21.000Z","005Ff000001F2fFIAS","2023-05-18T12:03:21.000Z","","","NAPF","Flat No.803, 8th Floor, Caspean-A, The Lake, Omaxe Chandigarh Extension-III, Chandigarh-Mullanpur Road, Mullanpur, Punjab, India,","Residential","Property","HOU/DEL/0223/00205","a00Ff000003QOuMIAW","","Mohali","Apartment",""
"a04Ff0000008lnDIAQ","005Ff000001F2fFIAS","false","a04Ff0000008lnD","2023-05-18T12:03:21.000Z","005Ff000001F2fFIAS","2023-05-18T12:03:21.000Z","005Ff000001F2fFIAS","2023-05-18T12:03:21.000Z","","","NAPF","SF NO. 596/1,597/1,597/2A,, SITE NO.31, NO 6/31, CHERAN NAGAR, SINGANALLUR VILLAGE, Coimbatore, Tamil Nadu, India,","Residential","Property","HOU/DEL/0223/00059","a00Ff000003QSOvIAO","2958587.00","Coimbatore","House","2958587.00"
"a04Ff0000008lnEIAQ","005Ff000001F2fFIAS","false","a04Ff0000008lnE","2023-05-18T12:03:21.000Z","005Ff000001F2fFIAS","2023-05-18T12:03:21.000Z","005Ff000001F2fFIAS","2023-05-18T12:03:21.000Z","","","NAPF","Flat no T-4 (Third Floor Only) part, of Khasra no-343/1 Taru Kunj colony, village Anrangshahpur Diggi , garh road , Uttar Pradesh, India,","Residential","Property","HOU/DEL/0223/00203","a00Ff000003QOuKIAW","4500896.00","Meerut","Apartment","4200000.00"
"a04Ff0000008lnFIAQ","005Ff000001F2fFIAS","false","a04Ff0000008lnF","2023-05-18T12:03:21.000Z","005Ff000001F2fFIAS","2023-05-18T12:03:21.000Z","005Ff000001F2fFIAS","2023-05-18T12:03:21.000Z","","","NAPF","FLAT NO - GD, GROUND FLOOR, NORTH WEST SIDE, ASHIRBAD, 43, NANDAN KANAN, KHARDAH, West Bengal, India,","Residential","Property","HOU/DEL/0223/00216","a00Ff000003QOuXIAW","","Kolkata","Apartment",""
"a04Ff0000008lnGIAQ","005Ff000001F2fFIAS","false","a04Ff0000008lnG","2023-05-18T12:03:21.000Z","005Ff000001F2fFIAS","2023-05-18T12:03:21.000Z","005Ff000001F2fFIAS","2023-05-18T12:03:21.000Z","","","NAPF","H. No. 56,, New Guru Amar Dass Nagar, Extn. Village Salempur, Punjab, India,","Residential","Property","HOU/DEL/0223/00204","a00Ff000003QOuLIAW","2693350.00","Jalandhar","House","2693350.00"
"a04Ff0000008lnHIAQ","005Ff000001F2fFIAS","false","a04Ff0000008lnH","2023-05-18T12:03:21.000Z","005Ff000001F2fFIAS","2023-05-18T12:03:21.000Z","005Ff000001F2fFIAS","2023-05-18T12:03:21.000Z","","","NAPF","Mouja ? Telibandha,, Avanti Vihar, Kavita Nagar, KH No. ? 323/3,PH No. ? 113,, Capital Palace? Apartment , Flat No. ? 411,, 4TH Floor , Maharshi Walmiki ward No. ? 28, Telibandha ,, Raipur (C.G.), Raipur, CHHATTISGARH, India,","Residential","Property","HOU/DEL/0223/00214","a00Ff000003QOuVIAW","4050000.00","Raipur","Apartment","4050000.00"
"a04Ff0000008lnIIAQ","005Ff000001F2fFIAS","false","a04Ff0000008lnI","2023-05-18T12:03:21.000Z","005Ff000001F2fFIAS","2023-05-18T12:03:21.000Z","005Ff000001F2fFIAS","2023-05-18T12:03:21.000Z","","","NAPF","FLAT NO-C, GROUND FLOOR,, PLOT NO 34, DOOR NO - 1/398, SRIRANJEEVI APARTMENTS, KARTHIKEYAPURAM, 4TH MAIN ROAD, MADIPAKKAM, Tamil Nadu, India,","Residential","Property","HOU/DEL/0223/00188","a00Ff000003QOu5IAG","3244250.00","Chennai","Apartment","3244250.00"
"a04Ff0000008lnJIAQ","005Ff000001F2fFIAS","false","a04Ff0000008lnJ","2023-05-18T12:03:21.000Z","005Ff000001F2fFIAS","2023-05-18T12:03:21.000Z","005Ff000001F2fFIAS","2023-05-18T12:03:21.000Z","","","APF","Shri Uttam Vihar, , 103, Shri Uttam Vihar,S. No. 399/2,399/3, 399/4 part, Village Limodagiri, Tehsil and District Indore, ,Near Aurobindo Hospital and Super Corridor, Indore, Madhya Pradesh-452001, India","Residential","Property","HOU/DEL/0223/00061","a00Ff000003QSOxIAO","1155176.00","Indore","Land","1155176.00"
"a04Ff0000008lnKIAQ","005Ff000001F2fFIAS","false","a04Ff0000008lnK","2023-05-18T12:03:21.000Z","005Ff000001F2fFIAS","2023-05-18T12:03:21.000Z","005Ff000001F2fFIAS","2023-05-18T12:03:21.000Z","","","NAPF","17, KRISHNA NAGAR , K R PURAM HOBLI, DEVASANDRA, Karnataka, India,","Residential","Property","HOU/DEL/0223/00213","a00Ff000003QOuUIAW","7806000.00","Bangalore","House","7806000.00"
"a04Ff0000008lnLIAQ","005Ff000001F2fFIAS","false","a04Ff0000008lnL","2023-05-18T12:03:21.000Z","005Ff000001F2fFIAS","2023-05-18T12:03:21.000Z","005Ff000001F2fFIAS","2023-05-18T12:03:21.000Z","","","APF","Block A2 Ruby, 4, 405, Playtor Ranjhangaon,GAT NO. 697,KAREGOAN, TAL-SHIRUR, ,Pune, MAHARASHTRA-431743, India","Residential","Property","HOU/DEL/0223/00189","a00Ff000003QOu6IAG","1279049.00","Pune","Apartment","1117075.00"
"a04Ff0000008lnMIAQ","005Ff000001F2fFIAS","false","a04Ff0000008lnM","2023-05-18T12:03:21.000Z","005Ff000001F2fFIAS","2023-05-18T12:03:21.000Z","005Ff000001F2fFIAS","2023-05-18T12:03:21.000Z","","","NAPF","Old S.F.No: 384, 402, New S.F.No: 416/2, Plot No: 35, Lakshmi Nagar, Sri Lakshmi Society Nagar, Perundurai Town, Erode, Tamil Nadu, India,","Residential","Property","HOU/DEL/0223/00193","a00Ff000003QOuAIAW","2601450.00","Erode","Land","2601450.00"
"a04Ff0000008lnNIAQ","005Ff000001F2fFIAS","false","a04Ff0000008lnN","2023-05-18T12:03:21.000Z","005Ff000001F2fFIAS","2023-05-18T12:03:21.000Z","005Ff000001F2fFIAS","2023-05-18T12:03:21.000Z","","","APF","Building A, 12, 1204, Majestique Imperia ,S No 164/1A, ., ,Pune, MAHARASHTRA-412308, India","Residential","Property","HOU/DEL/0223/00605","a00Ff000003QPKuIAO","2195448.00","Pune","Apartment","1971551.00"
"a04Ff0000008lnOIAQ","005Ff000001F2fFIAS","false","a04Ff0000008lnO","2023-05-18T12:03:21.000Z","005Ff000001F2fFIAS","2023-05-18T12:03:21.000Z","005Ff000001F2fFIAS","2023-05-18T12:03:21.000Z","","","APF","Tower C, 10, C 1001, Mantri Aura/ Web City (hold),Sy nos. Sy.No.43/1, measuring 06 Acres ,  05 Guntas,Situated at Kothanur Village, KR Puram Hobli, Bang, ,Bangalore, Karnataka-560077, India","Residential","Property","HOU/DEL/0223/00182","a00Ff000003QOtzIAG","8750358.00","Bangalore","Apartment","7414450.00"
"a04Ff0000008lnPIAQ","005Ff000001F2fFIAS","false","a04Ff0000008lnP","2023-05-18T12:03:21.000Z","005Ff000001F2fFIAS","2023-05-18T12:03:21.000Z","005Ff000001F2fFIAS","2023-05-18T12:03:21.000Z","","","NAPF","HOUSE NO-1707,SECTOR-7, Karnal, HARYANA, India,","Residential","Property","HOU/DEL/0223/00226","a00Ff000003QSVHIA4","15286700.00","Karnal","House","15286700.00"
"a04Ff0000008lnQIAQ","005Ff000001F2fFIAS","false","a04Ff0000008lnQ","2023-05-18T12:03:21.000Z","005Ff000001F2fFIAS","2023-05-18T12:03:21.000Z","005Ff000001F2fFIAS","2023-05-18T12:03:21.000Z","","","APF","Block B, Second, 205, Sanidhya Flora,Khodiyar Temple, Nr. Riddhi B'lows, GST Crossing, , New Ranip, Ahmedabad., ,Ahmedabad, Gujarat-382470, India","Residential","Property","HOU/DEL/0223/00062","a00Ff000003QSOyIAO","2447100.00","Ahmedabad","Apartment","1900000.00"
"a04Ff0000008lnRIAQ","005Ff000001F2fFIAS","false","a04Ff0000008lnR","2023-05-18T12:03:21.000Z","005Ff000001F2fFIAS","2023-05-18T12:03:21.000Z","005Ff000001F2fFIAS","2023-05-18T12:03:21.000Z","","","NAPF","FLAT NO.1005, 10TH FLOOR,  BLDG NO.3 , ANANT, VASUDEV SKY HEIGHTS , RAMDEV PARK ROAD , MIRA ROAD EAST, MAHARASHTRA, India,","Residential","Property","HOU/DEL/0223/00217","a00Ff000003QOuYIAW","5061500.00","Thane","Apartment","4000000.00"
"a04Ff0000008lnSIAQ","005Ff000001F2fFIAS","false","a04Ff0000008lnS","2023-05-18T12:03:21.000Z","005Ff000001F2fFIAS","2023-05-18T12:03:21.000Z","005Ff000001F2fFIAS","2023-05-18T12:03:21.000Z","","","NAPF","FLAT NO 2, PLOT NO 58B, GROUND FLOOR, 5TH STREET, ANDAVAR NAGAR, KODAMBAKKAM, Tamil Nadu, India,","Residential","Property","HOU/DEL/0223/00614","a00Ff000003QPL3IAO","3200001.00","Chennai","Apartment","3200000.00"
"a04Ff0000008lnTIAQ","005Ff000001F2fFIAS","false","a04Ff0000008lnT","2023-05-18T12:03:21.000Z","005Ff000001F2fFIAS","2023-05-18T12:03:21.000Z","005Ff000001F2fFIAS","2023-05-18T12:03:21.000Z","","","APF","Block-D, Ground, D001, Suncity Avenue 102,Sector 102, Dwarka Expressway Gurgaon, Near Gurgaon Greens, ,Gurgaon, HARYANA-122001, India","Residential","Property","HOU/DEL/0223/00228","a00Ff000003QSVJIA4","2115751.00","Gurgaon","Apartment","2072000.00"
"a04Ff0000008lnUIAQ","005Ff000001F2fFIAS","false","a04Ff0000008lnU","2023-05-18T12:03:21.000Z","005Ff000001F2fFIAS","2023-05-18T12:03:21.000Z","005Ff000001F2fFIAS","2023-05-18T12:03:21.000Z","","","NAPF","FLAT NO - 1  1ST FLOOR , RAGHUVIR FLAT , KARTIKEY MEMBERS ASSOCIATON , 16 SHRENIK SOC , NARANPURA CHAR RASTA, NARANPURA, Gujarat, India,","Residential","Property","HOU/DEL/0223/00220","a00Ff000003QSVBIA4","7190370.00","Ahmedabad","Apartment","1811000.00"
"a04Ff0000008lnVIAQ","005Ff000001F2fFIAS","false","a04Ff0000008lnV","2023-05-18T12:03:21.000Z","005Ff000001F2fFIAS","2023-05-18T12:03:21.000Z","005Ff000001F2fFIAS","2023-05-18T12:03:21.000Z","","","NAPF","Plot no 33-A-1( Subdivision ), Bahubali Nagar, Niwaru Road,, Jhotwara, Jaipur, Rajasthan, India,","Residential","Property","HOU/DEL/0223/00255","a00Ff000003QSVkIAO","2405700.00","Jaipur","House","2025000.00"
"a04Ff0000008lnWIAQ","005Ff000001F2fFIAS","false","a04Ff0000008lnW","2023-05-18T12:03:21.000Z","005Ff000001F2fFIAS","2023-05-18T12:03:21.000Z","005Ff000001F2fFIAS","2023-05-18T12:03:21.000Z","","","NAPF","Bungalow No V 09, Plot No 09, Sr No 4 1, Hissa No 2 2, Nyati Victoriya, Mohammedwadi, MAHARASHTRA, India,","Residential","Property","HOU/DEL/0223/00249","a00Ff000003QSVeIAO","23687000.00","Pune","House","23687000.00"
"a04Ff0000008lnXIAQ","005Ff000001F2fFIAS","false","a04Ff0000008lnX","2023-05-18T12:03:21.000Z","005Ff000001F2fFIAS","2023-05-18T12:03:21.000Z","005Ff000001F2fFIAS","2023-05-18T12:03:21.000Z","","","APF","Block 2, 4th floor, 430, BEGONIA HOMES ,Sy nos.177 & 181/AA, Puppalaguda village,, Rajendra nagar mandal, RR Dist., ,Hyderabad, Telangana-508213, India","Residential","Property","HOU/DEL/0223/00610","a00Ff000003QPKzIAO","4088001.00","Hyderabad","Apartment","2213000.00"
"a04Ff0000008lnYIAQ","005Ff000001F2fFIAS","false","a04Ff0000008lnY","2023-05-18T12:03:21.000Z","005Ff000001F2fFIAS","2023-05-18T12:03:21.000Z","005Ff000001F2fFIAS","2023-05-18T12:03:21.000Z","","","NAPF","Plot No. 682, Prestige Colony -2, Madhya Pradesh, India,","Residential","Property","HOU/DEL/0223/00068","a00Ff000003QSP4IAO","2040000.00","Indore","Land","2040000.00"
"a04Ff0000008lnZIAQ","005Ff000001F2fFIAS","false","a04Ff0000008lnZ","2023-05-18T12:03:21.000Z","005Ff000001F2fFIAS","2023-05-18T12:03:21.000Z","005Ff000001F2fFIAS","2023-05-18T12:03:21.000Z","","","NAPF","Flat No. 204, Second Floor,, INNOVATIVE PARK-I C.H.S. LTD., Plot no. 76A & 76B, Sector no. 50E (G.E.S. Scheme), Near Sunder Chs & Ganga Chs,,, Nerul, Navi Mumbai, Thane, MAHARASHTRA, India,","Residential","Property","HOU/DEL/0223/00234","a00Ff000003QSVPIA4","5907000.00","Thane","Apartment","5907000.00"
"a04Ff0000008lnaIAA","005Ff000001F2fFIAS","false","a04Ff0000008lna","2023-05-18T12:03:21.000Z","005Ff000001F2fFIAS","2023-05-18T12:03:21.000Z","005Ff000001F2fFIAS","2023-05-18T12:03:21.000Z","","","APF","KV NAGAR, 0, 1, KARPAGA VINAYAGAR NAGAR (KV NAGAR) PHASE- I & II ,S.F.No.202/2B1,202/2B2,213/1A, 214/1A, 215/1 & 2,, Solavampalayam Village, ,Coimbatore, Tamil Nadu-642109, India","Residential","Property","HOU/DEL/0223/00259","a00Ff000003QSVoIAO","1039500.00","Coimbatore","Land","962500.00"
"a04Ff0000008lnbIAA","005Ff000001F2fFIAS","false","a04Ff0000008lnb","2023-05-18T12:03:21.000Z","005Ff000001F2fFIAS","2023-05-18T12:03:21.000Z","005Ff000001F2fFIAS","2023-05-18T12:03:21.000Z","","","NAPF","PLOT NO 1991, GROUND FLOOR, ARAVALI VIHAR, SECTOR 49 , HARYANA, India,","Residential","Property","HOU/DEL/0223/00254","a00Ff000003QSVjIAO","4512000.00","Faridabad","Apartment","4700000.00"
"a04Ff0000008lncIAA","005Ff000001F2fFIAS","false","a04Ff0000008lnc","2023-05-18T12:03:21.000Z","005Ff000001F2fFIAS","2023-05-18T12:03:21.000Z","005Ff000001F2fFIAS","2023-05-18T12:03:21.000Z","","","NAPF","KH No 122 by 2 , mauza karanpur khas , Pargana Kendriyadoon, Dehradun, Uttarakhand, India,","Residential","Property","HOU/DEL/0223/00223","a00Ff000003QSVEIA4","10727022.00","Dehradun","House","800000.00"
"a04Ff0000008lndIAA","005Ff000001F2fFIAS","false","a04Ff0000008lnd","2023-05-18T12:03:21.000Z","005Ff000001F2fFIAS","2023-05-18T12:03:21.000Z","005Ff000001F2fFIAS","2023-05-18T12:03:21.000Z","","","NAPF","PLOT NO 81, GM ENCLAVE, PHASE I VILLAGE NOORPUR, OPP CAPITOL HOSPITAL, Punjab, India,","Residential","Property","HOU/DEL/0223/00242","a00Ff000003QSVXIA4","8690001.00","Jalandhar","Land","8690000.00"
"a04Ff0000008lneIAA","005Ff000001F2fFIAS","false","a04Ff0000008lne","2023-05-18T12:03:21.000Z","005Ff000001F2fFIAS","2023-05-18T12:03:21.000Z","005Ff000001F2fFIAS","2023-05-18T12:03:21.000Z","","","NAPF","Kh No 1880 Mauza Jeevangarh, Pargana Pachwadoon, Vikasnagar, Dehradun, Uttarakhand, India,","Residential","Property","HOU/DEL/0223/00629","a00Ff000003QPLIIA4","2191001.00","Vikasnagar","House","391000.00"
"a04Ff0000008lnfIAA","005Ff000001F2fFIAS","false","a04Ff0000008lnf","2023-05-18T12:03:21.000Z","005Ff000001F2fFIAS","2023-05-18T12:03:21.000Z","005Ff000001F2fFIAS","2023-05-18T12:03:21.000Z","","","NAPF","SHOP NO 345, LEONARD SQUARE, PUNA SIMADA ROAD, YOGI CHAWK,PUNA SIMADA ROAD, Surat, Gujarat, India,","Residential","Property","HOU/DEL/0223/00269","a00Ff000003QSVyIAO","1914000.00","Surat","Office","1006200.00"
"a04Ff0000008lngIAA","005Ff000001F2fFIAS","false","a04Ff0000008lng","2023-05-18T12:03:21.000Z","005Ff000001F2fFIAS","2023-05-18T12:03:21.000Z","005Ff000001F2fFIAS","2023-05-18T12:03:21.000Z","","","APF","Building A1, 1, 105, Urban Nest,S. No 58/2B,58/2/1A & 58/2/2A , Village ? Undri ,Tal Haveli, Pune , ,Pune, MAHARASHTRA-444303, India","Residential","Property","HOU/DEL/0223/00251","a00Ff000003QSVgIAO","4518360.00","Pune","Apartment","3912000.00"
"a04Ff0000008lnhIAA","005Ff000001F2fFIAS","false","a04Ff0000008lnh","2023-05-18T12:03:21.000Z","005Ff000001F2fFIAS","2023-05-18T12:03:21.000Z","005Ff000001F2fFIAS","2023-05-18T12:03:21.000Z","","","NAPF","Khasra no 370 by 7 min sitauted at, mauza Raipur, Pargana Parwa Doon, Uttarakhand, India,","Residential","Property","HOU/DEL/0223/00258","a00Ff000003QSVnIAO","1200001.00","Dehradun","Land","1200000.00"
"a04Ff0000008lniIAA","005Ff000001F2fFIAS","false","a04Ff0000008lni","2023-05-18T12:03:21.000Z","005Ff000001F2fFIAS","2023-05-18T12:03:21.000Z","005Ff000001F2fFIAS","2023-05-18T12:03:21.000Z","","","NAPF","E-08, ELIXIR GARDENS , KAROND BERASIYA ROAD, BHOPAL, Bhopal, Madhya Pradesh, India,","Residential","Property","HOU/DEL/0223/00252","a00Ff000003QSVhIAO","3800000.00","Bhopal","Land","1200000.00"
"a04Ff0000008lnjIAA","005Ff000001F2fFIAS","false","a04Ff0000008lnj","2023-05-18T12:03:21.000Z","005Ff000001F2fFIAS","2023-05-18T12:03:21.000Z","005Ff000001F2fFIAS","2023-05-18T12:03:21.000Z","","","NAPF","1, Thiruvananthapuram, Kerala, India,","Residential","Property","HOU/DEL/0223/00622","a00Ff000003QPLBIA4","","Thiruvananthapuram","House","1600000.00"
"a04Ff0000008lnkIAA","005Ff000001F2fFIAS","false","a04Ff0000008lnk","2023-05-18T12:03:21.000Z","005Ff000001F2fFIAS","2023-05-18T12:03:21.000Z","005Ff000001F2fFIAS","2023-05-18T12:03:21.000Z","","","NAPF","PLOT NO 115, SHRI VINAYAK TOWNSHIP, VILLAGE DEVGURADIYA, Madhya Pradesh, India,","Residential","Property","HOU/DEL/0223/00218","a00Ff000003QOuZIAW","3948000.00","Indore","House","1228000.00"
"a04Ff0000008lnlIAA","005Ff000001F2fFIAS","false","a04Ff0000008lnl","2023-05-18T12:03:21.000Z","005Ff000001F2fFIAS","2023-05-18T12:03:21.000Z","005Ff000001F2fFIAS","2023-05-18T12:03:21.000Z","","","NAPF","Khasra no 483 Gha and Khasra no 484, Ka Situated at Mauza Nianjanpur , Pargana Central Doon, Uttarakhand, India,","Residential","Property","HOU/DEL/0223/00268","a00Ff000003QSVxIAO","2375001.00","Dehradun","House","1700000.00"
"a04Ff0000008lnmIAA","005Ff000001F2fFIAS","false","a04Ff0000008lnm","2023-05-18T12:03:21.000Z","005Ff000001F2fFIAS","2023-05-18T12:03:21.000Z","005Ff000001F2fFIAS","2023-05-18T12:03:21.000Z","","","NAPF","Bungalow No. A12B, , Plot No. 12B,A Sector, S. No.1014 , Part & 108 Part, , Abhimanshri Co Op Housing Society,, Pashan Road,Aundh, Pashan Road,Aundh, MAHARASHTRA, India,","Residential","Property","HOU/DEL/0223/00227","a00Ff000003QSVIIA4","","Pune","House",""
"a04Ff0000008lnnIAA","005Ff000001F2fFIAS","false","a04Ff0000008lnn","2023-05-18T12:03:21.000Z","005Ff000001F2fFIAS","2023-05-18T12:03:21.000Z","005Ff000001F2fFIAS","2023-05-18T12:03:21.000Z","","","APF","Building F, 4, 405, Nanded City Sargam,Sr. No.13P+14P+15P+16+17P, At Nanded City Township, Village , Nanded, Taluka Haveli, District Pune,Pune, MAHARASHTRA-411023, India","Residential","Property","HOU/DEL/0223/00225","a00Ff000003QSVGIA4","6525750.00","Pune","Apartment","5650000.00"
"a04Ff0000008lnoIAA","005Ff000001F2fFIAS","false","a04Ff0000008lno","2023-05-18T12:03:21.000Z","005Ff000001F2fFIAS","2023-05-18T12:03:21.000Z","005Ff000001F2fFIAS","2023-05-18T12:03:21.000Z","","","NAPF","Sy No.118/4/2 Blg no.35/2319A-1   , Edapally  North Village, Kanayannur Taluk, Ernakulam, Kerala, India,","Residential","Property","HOU/DEL/0223/00626","a00Ff000003QPLFIA4","3757500.00","Ernakulam","House","2500000.00"
"a04Ff0000008lnpIAA","005Ff000001F2fFIAS","false","a04Ff0000008lnp","2023-05-18T12:03:21.000Z","005Ff000001F2fFIAS","2023-05-18T12:03:21.000Z","005Ff000001F2fFIAS","2023-05-18T12:03:21.000Z","","","NAPF","Plot No. 184, 5th Cross, PRASHANTH RESIDENTIAL LAYOUT, Pattandur Agrahara Village, K.R.Puram Hobli, Bangalore, Bangalore, Karnataka, India,","Residential","Property","HOU/DEL/0223/00235","a00Ff000003QSVQIA4","24000001.00","Bangalore","Land","12000000.00"
"a04Ff0000008lnqIAA","005Ff000001F2fFIAS","false","a04Ff0000008lnq","2023-05-18T12:03:21.000Z","005Ff000001F2fFIAS","2023-05-18T12:03:21.000Z","005Ff000001F2fFIAS","2023-05-18T12:03:21.000Z","","","NAPF","H NO 62, ROHTAS NAGAR, PHASE 02, KHAJURI KALAN, Bhopal, Madhya Pradesh, India,","Residential","Property","HOU/DEL/0223/00070","a00Ff000003QSP6IAO","3760000.00","Bhopal","House","3760000.00"
"a04Ff0000008lnrIAA","005Ff000001F2fFIAS","false","a04Ff0000008lnr","2023-05-18T12:03:21.000Z","005Ff000001F2fFIAS","2023-05-18T12:03:21.000Z","005Ff000001F2fFIAS","2023-05-18T12:03:21.000Z","","","NAPF","Bunglow No 9, Luv Kush Bunglows, Nr Sent mary School , Nava Naroda, Ahmedabad, Gujarat, India,","Residential","Property","HOU/DEL/0223/00245","a00Ff000003QSVaIAO","7841000.00","Ahmedabad","House","7841000.00"
"a04Ff0000008lnsIAA","005Ff000001F2fFIAS","false","a04Ff0000008lns","2023-05-18T12:03:21.000Z","005Ff000001F2fFIAS","2023-05-18T12:03:21.000Z","005Ff000001F2fFIAS","2023-05-18T12:03:21.000Z","","","NAPF","RE Sy No 17/1/1/5     , 17/1/1/1/4     , Kuravilangadu, Meenachil Taluk, Kottayam, Kerala, India,","Residential","Property","HOU/DEL/0223/00606","a00Ff000003QPKvIAO","5640001.00","","House","2820000.00"
"a04Ff0000008lntIAA","005Ff000001F2fFIAS","false","a04Ff0000008lnt","2023-05-18T12:03:21.000Z","005Ff000001F2fFIAS","2023-05-18T12:03:21.000Z","005Ff000001F2fFIAS","2023-05-18T12:03:21.000Z","","","APF","Sai Aashiyana wing A, 3, 307, Sai Aashiyana,S.No.81,H.No.1 & 2 at Village Tisgaon,Talkalyan,, Pune Link Road,Near Jarimari Mandir,Kalyan (E), ,Near Jarimari Temple, Thane, MAHARASHTRA-421306, India","Residential","Property","HOU/DEL/0223/00063","a00Ff000003QSOzIAO","2920130.00","Thane","Apartment","2500000.00"
"a04Ff0000008lnuIAA","005Ff000001F2fFIAS","false","a04Ff0000008lnu","2023-05-18T12:03:21.000Z","005Ff000001F2fFIAS","2023-05-18T12:03:21.000Z","005Ff000001F2fFIAS","2023-05-18T12:03:21.000Z","","","NAPF","FLAT NO  01 STILT FLOOR , SHRAVANI CO OP HOUSING SOCIETY  LTD , MUMBAI AGRA ROAD NASHIK, GOVIND NAGAR , B/H SWASTEESHREE APARTMENT, Nashik, MAHARASHTRA, India,","Residential","Property","HOU/DEL/0223/00613","a00Ff000003QPL2IAO","3350001.00","Nashik","Apartment","2700000.00"
"a04Ff0000008lnvIAA","005Ff000001F2fFIAS","false","a04Ff0000008lnv","2023-05-18T12:03:21.000Z","005Ff000001F2fFIAS","2023-05-18T12:03:21.000Z","005Ff000001F2fFIAS","2023-05-18T12:03:21.000Z","","","NAPF","Flat No. No. 148, FF, Elite Homes, Modern Valley, Village Khanpur, Kharar, Punjab, India,","Residential","Property","HOU/DEL/0223/00222","a00Ff000003QSVDIA4","2237063.00","Kharar","Apartment","1000000.00"
"a04Ff0000008lnwIAA","005Ff000001F2fFIAS","false","a04Ff0000008lnw","2023-05-18T12:03:21.000Z","005Ff000001F2fFIAS","2023-05-18T12:03:21.000Z","005Ff000001F2fFIAS","2023-05-18T12:03:21.000Z","","","NAPF","Shop No. 01, Ground Floor, Plot No. 33A, Scheme No.11A,, S. No. 428/A, Wing No. 01, Ranjeet Complex Condominium, Mangalwar Peth, Mangalwar Peth, MAHARASHTRA, India,","Commercial","Property","HOU/DEL/0223/00246","a00Ff000003QSVbIAO","11620000.00","Pune","Office","11620000.00"
